City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
339,Langsa,ID,4.4683,97.9683,92.5,49,68,2.57,light rain
340,Sambava,MG,-14.2667,50.1667,80.17,79,94,8.1,overcast clouds
341,Amahai,ID,-3.3333,128.9167,85.8,66,40,1.86,scattered clouds
342,Kupang,ID,-10.1667,123.5833,82.4,83,75,12.66,broken clouds
343,Cururupu,BR,-1.8283,-44.8683,75.78,94,83,3.91,broken clouds
344,Kavaratti,IN,10.5669,72.642,81.86,75,0,9.31,clear sky
345,Malayal,PH,7.208,121.942,86.0,70,75,6.91,broken clouds
346,Svetlogorsk,BY,52.6333,29.7333,14.2,94,100,5.23,overcast clouds
347,Koosa,EE,58.5255,27.0795,25.0,86,90,11.5,overcast clouds
348,Winnipeg,CA,49.8844,-97.147,21.2,79,61,1.14,broken clouds
349,Hobyo,SO,5.3505,48.5268,76.44,67,81,20.76,broken clouds
350,Saint-Pierre,RE,-21.3393,55.4781,87.01,66,75,3.44,broken clouds
351,Burnie,AU,-41.0667,145.9167,64.0,50,0,20.0,clear sky
352,Acarau,BR,-2.8856,-40.12,77.49,84,71,13.11,broken clouds
353,Yatou,CN,37.15,122.3833,33.3,75,5,23.53,clear sky
354,Cody,US,44.5263,-109.0565,37.4,32,1,9.22,clear sky
355,Monteagudo,BO,-19.8167,-63.9833,68.9,92,100,1.7,overcast clouds
356,Shingu,JP,33.7333,135.9833,53.6,32,20,23.02,few clouds
357,Gamba,GA,-2.65,10.0,75.09,94,100,4.85,moderate rain
358,Muros,ES,42.7762,-9.0603,59.0,88,100,8.99,light rain
359,Warrnambool,AU,-38.3833,142.4833,63.0,71,86,13.76,overcast clouds
360,Bilma,NE,18.6853,12.9164,58.6,26,0,6.44,clear sky
361,Shawville,CA,45.6001,-76.4827,12.0,81,43,5.99,scattered clouds
362,Beipiao,CN,41.7919,120.7792,14.0,65,0,15.05,clear sky
363,Lichinga,MZ,-13.3128,35.2406,66.2,100,40,4.61,scattered clouds
364,Lodja,CD,-3.4833,23.4333,68.31,91,97,2.01,overcast clouds
365,Nakatsugawa,JP,35.4833,137.5,46.0,64,96,7.0,overcast clouds
366,Ginir,ET,7.1333,40.7,61.59,32,53,3.4,broken clouds
367,Turayf,SA,31.6725,38.6637,48.2,71,0,17.27,clear sky
368,Isugod,PH,9.3408,118.1196,82.38,74,93,8.63,overcast clouds
369,Atar,MR,20.5169,-13.0499,66.18,23,0,7.92,clear sky
370,Amga,RU,60.8953,131.9608,-36.38,78,100,6.82,overcast clouds
371,Abonnema,NG,4.7084,6.7931,77.0,94,20,2.24,few clouds
372,Chatra,IN,24.2167,84.8667,68.0,42,6,4.61,haze
373,Port Hardy,CA,50.6996,-127.4199,42.8,93,90,10.98,overcast clouds
374,Kamiiso,JP,41.8167,140.65,23.0,68,75,25.32,light snow
375,Beitbridge,ZW,-22.2167,30.0,70.79,76,100,25.84,overcast clouds
376,San Quintin,MX,30.4833,-115.95,62.31,66,100,0.29,overcast clouds
377,Komsomolskiy,UZ,40.4272,71.7189,46.4,53,100,4.61,overcast clouds
378,Purranque,CL,-40.9167,-73.1667,50.0,100,0,3.44,clear sky
379,Gora,PL,51.6664,16.5349,28.99,90,99,7.02,overcast clouds
380,Najran,SA,17.4924,44.1277,57.2,51,0,1.3,clear sky
381,Shalakusha,RU,62.2247,40.2539,19.51,97,99,5.57,light snow
382,Teotlalcingo,MX,19.825,-97.9942,41.0,91,96,2.91,overcast clouds
383,Vao,NC,-22.6667,167.4833,75.76,82,100,28.05,light rain
384,Pietersburg,ZA,-23.9045,29.4688,64.4,77,100,6.91,overcast clouds
385,Khuzhir,RU,53.1939,107.3397,-3.95,80,57,0.89,broken clouds
386,Voh,NC,-20.9667,164.7,72.81,92,100,12.71,overcast clouds
387,Bam,IR,29.106,58.357,57.47,32,0,8.12,clear sky
388,Hanna,CA,51.6334,-111.9018,12.0,86,100,5.01,overcast clouds
389,Portland,US,45.5234,-122.6762,48.99,81,20,16.11,few clouds
390,Sipe Sipe,BO,-17.45,-66.3833,59.0,77,75,3.44,broken clouds
391,Yar-Sale,RU,66.8333,70.8333,9.79,96,100,11.1,light snow
392,Ondangwa,NA,-17.9167,15.95,68.0,60,34,3.44,scattered clouds
393,Warora,IN,20.2333,79.0,75.02,19,0,4.72,clear sky
394,Marzuq,YE,14.4,46.4667,63.34,34,0,2.3,clear sky
395,Itoman,JP,26.1247,127.6694,68.0,77,75,19.57,broken clouds
396,The Valley,AI,18.217,-63.0578,78.8,73,20,10.36,few clouds
397,Rongcheng,CN,30.634,117.8517,55.89,60,26,4.79,scattered clouds
398,Kisangani,CD,0.5167,25.2,70.23,90,5,1.32,clear sky
399,Muroto,JP,33.2833,134.15,59.0,26,20,14.97,few clouds
400,Grand-Santi,GF,4.25,-54.3833,71.11,97,88,2.13,overcast clouds
401,Riohacha,CO,11.5444,-72.9072,76.8,81,89,13.71,overcast clouds
402,Saint George,US,37.1041,-113.5841,51.8,43,90,8.05,overcast clouds
403,Hagere Selam,ET,6.4833,38.5167,50.99,45,60,3.53,broken clouds
404,Touros,BR,-5.1989,-35.4608,78.8,73,20,9.22,few clouds
405,Marsh Harbour,BS,26.5412,-77.0636,62.73,72,16,29.77,few clouds
406,Ormara,PK,25.2088,64.6357,70.61,61,0,4.18,clear sky
407,Alyangula,AU,-13.8483,136.4192,91.4,52,40,8.05,scattered clouds
408,Mendi,PG,-6.1761,143.6513,62.15,95,100,3.15,overcast clouds
409,Terrace Bay,CA,48.7834,-87.1,10.4,79,7,3.44,clear sky
410,Quelimane,MZ,-17.8786,36.8883,80.6,89,40,2.98,scattered clouds
411,Kathu,TH,7.9178,98.3332,87.8,55,20,12.66,few clouds
412,Gouloure,BF,12.2306,-1.9289,64.4,25,0,4.61,clear sky
413,Grindavik,IS,63.8424,-22.4338,30.2,80,0,19.57,clear sky
414,Wenling,CN,28.3669,121.36,60.01,70,3,17.09,clear sky
415,Safford,US,32.834,-109.7076,55.0,50,1,6.91,clear sky
416,Inhambane,MZ,-23.865,35.3833,82.4,83,40,3.44,scattered clouds
417,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,75.2,94,90,8.05,light rain
418,Turan,VN,16.0678,108.2208,78.8,65,40,2.3,scattered clouds
419,Harrisonburg,US,38.4496,-78.8689,32.0,86,90,4.32,overcast clouds
420,Korla,CN,41.7597,86.1469,31.33,74,100,3.83,overcast clouds
421,Broken Hill,AU,-31.95,141.4333,78.8,21,0,18.41,clear sky
422,Teknaf,BD,20.8624,92.3058,75.04,28,62,7.25,broken clouds
423,Broome,US,42.2506,-75.833,24.01,86,90,18.41,snow
424,Bugko,PH,12.5356,124.7923,79.29,89,97,12.33,overcast clouds
425,Tabou,CI,4.423,-7.3528,77.52,89,1,4.83,clear sky
426,Bom Jesus,BR,-9.0744,-44.3586,69.49,89,8,0.89,clear sky
427,Columbia Heights,US,45.0408,-93.263,23.0,79,90,1.48,overcast clouds
428,Den Helder,NL,52.9599,4.7593,32.0,93,90,4.61,mist
429,Ryotsu,JP,38.0833,138.4333,35.6,87,75,25.32,broken clouds
430,Magadan,RU,59.5667,150.8,-13.16,87,100,9.8,overcast clouds
431,Umm Lajj,SA,25.0213,37.2685,73.4,67,91,4.97,overcast clouds
432,Lata,PT,40.1629,-8.3327,55.99,95,99,1.99,overcast clouds
433,Tuy Hoa,VN,13.0833,109.3,75.27,77,99,13.44,overcast clouds
434,Buchanan,LR,5.8808,-10.0467,75.2,94,75,4.85,mist
435,Karratha,AU,-20.7377,116.8463,85.01,74,100,19.71,light rain
436,Clyde River,CA,70.4692,-68.5914,-23.8,69,1,2.3,clear sky
437,Tessalit,ML,20.1986,1.0114,59.59,33,23,11.65,few clouds
438,Swellendam,ZA,-34.0226,20.4417,64.4,55,0,11.5,clear sky
439,Mpanda,TZ,-6.3655,31.0409,65.48,95,100,2.53,overcast clouds
440,Talnakh,RU,69.4865,88.3972,-14.26,87,75,7.85,broken clouds
441,Suntar,RU,62.1444,117.6319,-32.21,81,100,7.27,overcast clouds
442,Lompoc,US,34.6391,-120.4579,46.99,93,1,4.61,clear sky
443,Hovd,MN,48.0056,91.6419,14.34,72,10,1.95,clear sky
444,Mozarlandia,BR,-14.7447,-50.5706,74.01,84,100,1.9,overcast clouds
445,Patharia,IN,23.9,79.2,75.13,19,0,3.65,clear sky
446,Taltal,CL,-25.4,-70.4833,63.91,78,27,2.48,scattered clouds
447,Zhigalovo,RU,54.8097,105.1578,-13.14,82,98,0.36,overcast clouds
448,Loudi,CN,27.7344,111.9944,60.17,57,61,6.08,light rain
449,Mayo,US,38.8876,-76.5119,34.0,93,90,12.66,light snow
450,Lavrentiya,RU,65.5833,-171.0,4.08,87,100,21.74,overcast clouds
451,Yakeshi,CN,49.2833,120.7333,-17.82,84,60,12.15,broken clouds
452,Fort Saint James,CA,54.4333,-124.25,22.6,97,100,3.98,light snow
453,Saint-Augustin,CA,51.226,-58.6502,11.64,89,0,5.19,clear sky
454,Cornwall,CA,45.0181,-74.7281,19.4,78,1,4.61,clear sky
455,Mahanoro,MG,-19.9,48.8,81.9,77,49,2.64,light rain
456,Acapulco,MX,16.8634,-99.8901,76.19,81,0,5.3,clear sky
457,Luanda,AO,-8.8368,13.2343,78.8,83,40,2.3,scattered clouds
458,Bardiyah,LY,31.7561,25.0865,57.9,84,42,7.23,scattered clouds
459,Nieuw Amsterdam,SR,5.8833,-55.0833,79.0,88,95,9.57,overcast clouds
460,Puerto Quijarro,BO,-17.7833,-57.7667,77.63,68,82,1.21,broken clouds
461,Pudozh,RU,61.8099,36.5345,18.14,97,100,6.73,light snow
462,Chacabuco,AR,-34.6417,-60.4739,62.01,96,85,3.0,light rain
463,Vila Praia De Ancora,PT,41.811,-8.8526,59.0,94,75,16.11,broken clouds
464,Ust-Maya,RU,60.4167,134.5333,-42.68,77,100,3.33,overcast clouds
465,Bonthe,SL,7.5264,-12.505,76.51,89,35,5.3,scattered clouds
466,Maniitsoq,GL,65.4167,-52.9,0.07,83,40,14.92,scattered clouds
467,Usinsk,RU,65.9939,57.5281,16.83,97,100,18.12,light snow
468,Taoudenni,ML,22.6783,-3.9836,65.17,28,37,10.89,scattered clouds
469,Yeniseysk,RU,58.4497,92.1703,-14.03,85,43,6.69,scattered clouds
470,Ballina,AU,-28.8667,153.5667,73.4,94,90,8.05,overcast clouds
471,Schramberg,DE,48.224,8.3858,39.0,10,87,6.33,overcast clouds
472,Deputatskiy,RU,69.3,139.9,-26.32,87,100,6.67,light snow
473,Dapaong,TG,10.8639,0.205,67.55,21,0,8.03,clear sky
474,Bukama,CD,-9.2,25.85,69.03,95,100,1.68,overcast clouds
475,Rindal,NO,63.0565,9.2124,14.36,70,10,3.2,clear sky
476,Tutoia,BR,-2.7619,-42.2744,79.05,81,73,12.8,broken clouds
477,Rio Grande,BR,-32.035,-52.0986,72.0,97,56,7.25,broken clouds
478,Wagar,SD,16.1525,36.2032,68.95,82,2,7.09,clear sky
479,Yelizovo,RU,53.1873,158.3805,17.6,41,2,11.18,clear sky
480,Santa Cruz,BO,-17.8,-63.1667,75.2,94,40,6.91,scattered clouds
481,Son La,VN,21.3167,103.9,70.25,69,95,4.07,overcast clouds
482,Verkhnevilyuysk,RU,63.4453,120.3167,-39.08,80,90,7.11,overcast clouds
483,Comoapan,MX,18.4167,-95.1667,61.66,88,31,6.31,scattered clouds
484,Auki,SB,-8.7676,160.7034,79.45,88,84,16.71,broken clouds
485,San Jose Temascatio,MX,20.6833,-101.2667,55.4,44,40,5.75,scattered clouds
486,Erie,US,42.7667,-78.6664,21.99,84,100,1.99,overcast clouds
487,Abbeville,FR,50.1,1.8333,46.99,62,100,14.2,overcast clouds
488,Samarai,PG,-10.6167,150.6667,85.37,70,84,14.52,light rain
489,Adrar,MR,20.5022,-10.0711,63.52,25,71,6.78,broken clouds
490,Hollola,FI,61.05,25.4333,10.99,96,38,3.04,scattered clouds
491,Chara,RU,56.9064,118.2631,-24.81,75,44,1.66,scattered clouds
492,Shujaabad,PK,29.8797,71.2931,59.0,58,0,6.87,smoke
493,Biak,ID,-0.9131,122.8766,85.53,61,100,2.06,overcast clouds
494,Constitucion,CL,-35.3333,-72.4167,57.24,84,4,4.18,clear sky
495,Paragominas,BR,-2.9667,-47.4833,71.44,99,47,1.74,scattered clouds
496,Tumbes,PE,-3.5667,-80.4414,77.23,76,80,5.57,broken clouds
497,Coruripe,BR,-10.1256,-36.1756,76.78,83,36,8.93,scattered clouds
498,Boralday,KZ,43.3578,76.8594,39.2,93,40,4.47,mist
499,Mudgee,AU,-32.5943,149.5871,81.0,36,40,13.8,scattered clouds
500,Dalton,US,34.7698,-84.9702,34.0,77,100,12.53,overcast clouds
501,Gat,IL,31.61,34.7642,64.0,45,0,1.99,clear sky
502,Rudbar,AF,30.15,62.6,58.96,31,0,5.88,clear sky
503,Abha,SA,18.2164,42.5053,59.0,71,0,0.45,clear sky
504,Praxedis Guerrero,MX,31.3667,-106.0167,53.6,28,75,9.22,broken clouds
505,La Union,PE,-5.4,-80.75,75.27,66,85,12.91,overcast clouds
506,Hearst,CA,49.6835,-83.6665,3.2,85,100,1.14,overcast clouds
507,Hinton,CA,53.4001,-117.5857,30.2,93,100,5.75,light snow
508,Nagtipunan,PH,16.2167,121.6,81.16,54,68,4.03,broken clouds
509,Gboko,NG,7.3179,8.9951,75.25,82,1,5.03,clear sky
510,Honggang,CN,46.4667,124.8667,-6.27,79,0,14.27,clear sky
511,Pinega,RU,64.7001,43.3936,4.44,94,92,6.76,snow
512,Boali,CF,4.8005,18.1275,68.0,94,20,2.3,few clouds
513,Wewak,PG,-3.5534,143.6268,80.65,82,100,10.27,overcast clouds
514,Pacific Grove,US,36.6177,-121.9166,53.6,82,90,3.44,overcast clouds
515,Baley,RU,51.6,116.6333,-14.85,82,5,4.12,clear sky
516,Asfi,MA,32.2994,-9.2372,56.71,82,0,12.53,clear sky
517,Jishou,CN,28.3167,109.7167,50.79,76,100,2.33,light rain
518,Pallasovka,RU,50.05,46.8833,35.71,94,100,19.75,overcast clouds
519,Vung Tau,VN,10.346,107.0843,79.23,64,76,11.05,broken clouds
520,Sapucaia,BR,-29.8333,-51.15,79.0,94,20,2.3,few clouds
521,Belgrade,RS,44.804,20.4651,37.99,93,75,1.14,broken clouds
522,Sibu,MY,2.3,111.8167,87.8,66,40,10.36,scattered clouds
523,Kardla,EE,58.9978,22.7492,30.2,100,75,4.61,snow
524,At-Bashi,KG,41.1702,75.8106,20.55,83,26,0.65,scattered clouds
525,Porto Walter,BR,-8.2686,-72.7439,72.28,95,100,1.74,overcast clouds
526,Manaus,BR,-3.1019,-60.025,78.8,94,20,2.3,few clouds
527,Martapura,ID,-3.4167,114.85,89.6,62,40,8.05,scattered clouds
528,Mahibadhoo,MV,3.7833,72.9667,82.98,76,66,17.43,broken clouds
529,Namibe,AO,-15.1961,12.1522,71.82,77,57,6.98,broken clouds
530,Aykhal,RU,66.0,111.5,-36.83,80,100,11.32,overcast clouds
531,Ekibastuz,KZ,51.6667,75.3667,7.66,92,0,9.73,clear sky
532,Grand Gaube,MU,-20.0064,57.6608,84.99,72,14,10.0,few clouds
533,Araraquara,BR,-21.7944,-48.1756,68.34,94,99,2.17,overcast clouds
534,Matara,LK,5.9485,80.5353,85.05,62,26,11.83,scattered clouds
535,Lakes Entrance,AU,-37.8811,147.981,69.01,61,0,8.01,clear sky
536,Barstow,US,34.8986,-117.0228,46.99,53,1,1.28,clear sky
537,Winburg,ZA,-28.518,27.0093,59.23,72,99,23.04,light rain
538,Llanes,ES,43.4198,-4.7549,59.0,65,100,5.5,overcast clouds
539,Vytegra,RU,61.0064,36.4481,22.08,97,100,10.07,light snow
540,Tobol,KZ,52.6844,62.5794,21.29,95,100,5.97,overcast clouds
541,Ler,SS,8.3018,30.1418,77.94,20,36,7.4,scattered clouds
542,Nome,US,64.5011,-165.4064,6.8,56,75,20.71,broken clouds
543,Cabedelo,BR,-6.9811,-34.8339,78.8,78,20,6.91,few clouds
544,Qaqortoq,GL,60.7167,-46.0333,26.6,74,75,3.0,broken clouds
545,Nyurba,RU,63.2842,118.3319,-37.03,80,87,6.44,overcast clouds
546,Kinablangan,PH,7.6947,126.5503,81.61,77,99,4.43,overcast clouds
547,Sur,OM,22.5667,59.5289,73.72,59,0,10.0,clear sky
548,Homer,US,59.6425,-151.5483,17.6,48,1,6.91,clear sky
549,Lufilufi,WS,-13.8745,-171.5986,82.4,89,90,13.8,light rain
550,Mucurapo,TT,10.6667,-61.5333,73.99,88,20,9.82,few clouds
551,Canavieiras,BR,-15.675,-38.9472,73.13,90,69,0.81,broken clouds
552,Pasir Gudang,MY,1.4584,103.8805,87.8,62,75,16.11,broken clouds
553,Fort Nelson,CA,58.8053,-122.7002,-7.6,77,90,6.91,light snow
554,Smirnykh,RU,49.75,142.8333,-3.71,85,100,11.39,overcast clouds
555,Bonavista,CA,48.6499,-53.1147,27.0,80,100,4.61,overcast clouds
556,Villanueva,HN,15.3167,-88.0,71.01,92,87,1.63,overcast clouds
557,Palmares Do Sul,BR,-30.2578,-50.5097,72.61,88,0,5.14,clear sky
558,New Richmond,US,45.123,-92.5366,21.2,79,90,5.75,overcast clouds
559,Mamakan,RU,57.8161,114.0028,-19.73,79,100,1.12,overcast clouds
560,Guacimo,CR,10.2104,-83.6807,69.8,73,0,17.27,clear sky
561,Egvekinot,RU,66.3167,-179.1667,2.16,96,100,12.66,snow
562,Upington,ZA,-28.4478,21.2561,68.0,60,0,8.12,clear sky
563,Naze,JP,28.3667,129.4833,60.8,82,75,10.36,broken clouds
564,Charlestown,AU,-32.95,151.6667,73.4,68,40,17.27,scattered clouds
565,Les Cayes,HT,18.2,-73.75,74.37,83,18,2.39,few clouds
566,Diego De Almagro,CL,-26.3667,-70.05,55.24,74,50,0.51,scattered clouds
567,Juneau,US,58.3019,-134.4197,23.0,86,90,5.75,light snow
568,Bay Roberts,CA,47.5999,-53.2648,27.0,86,90,14.97,overcast clouds
569,Camacha,PT,33.0833,-16.3333,60.8,72,75,2.3,broken clouds
570,Zalantun,CN,48.0,122.7167,-2.52,75,0,17.67,clear sky
571,Smithers,CA,54.7804,-127.1743,26.6,86,90,2.3,light snow
572,Umm Kaddadah,SD,13.6017,26.6876,68.54,24,0,7.45,clear sky
573,Huilong,CN,31.8111,121.655,48.99,61,0,8.68,clear sky
574,Norsup,VU,-16.0667,167.3833,84.61,75,100,19.62,overcast clouds
575,Ponta Delgada,PT,37.7333,-25.6667,57.0,94,40,21.85,scattered clouds
576,Gerash,IR,27.6652,54.1371,50.0,34,0,2.84,clear sky
577,Leh,IN,34.1667,77.5833,11.26,71,15,2.13,few clouds
578,Sheridan,US,44.8333,-106.9173,39.0,55,1,3.44,clear sky
579,Boueni,YT,-12.9025,45.0761,86.0,74,0,6.91,clear sky
580,Mwinilunga,ZM,-11.7358,24.4293,62.82,95,100,3.04,light rain
581,Traverse City,US,44.7631,-85.6206,26.6,74,90,6.91,overcast clouds
582,Phan Thiet,VN,10.9333,108.1,82.0,55,99,9.55,overcast clouds
583,Taunggyi,MM,20.7833,97.0333,72.59,25,18,5.95,few clouds
584,Kanashevo,RU,55.2169,62.0634,19.4,86,0,4.47,clear sky
585,Bodden Town,KY,19.2833,-81.25,78.01,67,0,14.0,clear sky
586,Mackay,AU,-21.15,149.2,86.0,65,14,11.5,few clouds
587,Klaksvik,FO,62.2266,-6.589,28.4,74,0,2.3,clear sky
588,Jalu,LY,29.0331,21.5482,51.3,78,90,5.41,overcast clouds
589,Trinidad,BO,-14.8333,-64.9,76.44,89,97,3.42,overcast clouds
590,Novobirilyussy,RU,56.9514,90.6661,-3.23,88,40,3.62,scattered clouds
591,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,74.25,65,86,1.16,overcast clouds
592,Novyye Burasy,RU,52.1324,46.0714,35.01,93,100,5.99,light rain
593,Agboville,CI,5.928,-4.2132,73.89,97,42,1.05,scattered clouds
594,Skibbereen,IE,51.55,-9.2667,48.2,100,75,12.66,mist
595,Taguatinga,BR,-12.3857,-46.5711,72.19,84,75,1.77,broken clouds
596,Lagoa,PT,39.05,-27.9833,56.73,70,100,32.26,overcast clouds
597,Ranong,TH,9.9658,98.6348,91.4,55,40,8.05,scattered clouds
598,Atbasar,KZ,51.8,68.3333,15.37,96,100,7.25,overcast clouds
599,Cam Ranh,VN,11.9214,109.1591,80.6,54,40,14.97,scattered clouds
600,Zacapa,GT,14.9667,-89.5333,70.47,76,56,5.01,broken clouds
601,Pandan,PH,14.0453,124.1694,79.38,83,58,14.67,broken clouds
602,Makinsk,KZ,52.6292,70.4169,17.71,95,100,9.15,overcast clouds
603,Karlskrona,SE,56.1616,15.5866,28.4,93,90,3.44,light snow
604,Porto Tolle,IT,44.9497,12.3245,42.8,81,98,2.3,overcast clouds
605,Harper,LR,4.375,-7.7169,77.81,89,8,4.7,clear sky
606,Yulara,AU,-25.2406,130.9889,93.2,21,36,6.91,scattered clouds
607,Raton,US,36.9034,-104.4391,39.2,56,1,6.91,clear sky
608,Sitka,US,57.0531,-135.33,33.8,80,90,4.61,light rain
609,Gari,RU,59.4307,62.3497,14.5,95,0,11.63,clear sky
610,Matamoros,MX,25.5333,-103.25,57.99,37,100,4.14,overcast clouds
611,Port Hueneme,US,34.1478,-119.1951,55.4,94,1,6.91,clear sky
612,Garowe,SO,8.4054,48.4845,64.31,67,50,14.92,scattered clouds
613,Cruz Alta,BR,-28.6386,-53.6064,73.4,94,0,1.14,clear sky
614,Khandyga,RU,62.6667,135.6,-48.08,72,100,1.34,overcast clouds
615,Camapua,BR,-19.5314,-54.0439,74.07,82,100,4.16,overcast clouds
616,Catamayo,EC,-3.9833,-79.35,63.72,78,47,1.74,scattered clouds
617,Dunedin,NZ,-45.8742,170.5036,64.0,79,35,5.99,scattered clouds
618,Plettenberg Bay,ZA,-34.0527,23.3716,61.56,67,23,6.26,few clouds
619,Dunda,TZ,-8.1167,34.25,66.11,89,100,1.81,overcast clouds
620,Salinopolis,BR,-0.6136,-47.3561,78.46,87,95,9.8,very heavy rain
621,Kawalu,ID,-7.3817,108.2082,89.67,54,89,0.78,overcast clouds
622,Ancud,CL,-41.8697,-73.8203,54.0,71,0,4.61,clear sky
623,Half Moon Bay,US,37.4636,-122.4286,55.99,93,90,6.91,light rain
624,Kyren,RU,51.6828,102.1408,8.89,81,73,1.07,broken clouds
625,Flinders,AU,-34.5833,150.8552,72.0,64,45,1.01,scattered clouds
626,Naryan-Mar,RU,67.6713,53.087,14.94,96,100,17.87,light snow
627,Vostok,RU,46.4856,135.8833,-19.07,85,96,9.15,overcast clouds
628,Trojan,PL,53.7897,20.2404,25.0,86,75,9.22,broken clouds
629,Sumbal,IN,34.2333,74.6333,29.55,94,49,1.68,scattered clouds
630,Morros,BR,-9.4467,-46.3003,72.39,79,31,2.71,scattered clouds
631,Chico,US,39.7285,-121.8375,53.01,93,90,14.97,moderate rain
632,Pathein,MM,16.7833,94.7333,87.01,33,9,9.95,clear sky
633,Costinesti,RO,43.95,28.6333,39.99,100,90,10.36,fog
634,Mastic Beach,US,40.7668,-72.8521,37.4,81,90,14.97,overcast clouds
635,Kysyl-Syr,RU,63.8986,122.7617,-41.93,79,78,7.7,broken clouds
636,Nemuro,JP,43.3236,145.575,30.2,64,75,16.11,broken clouds
637,Maningrida,AU,-12.0667,134.2667,85.17,74,100,13.29,overcast clouds
638,Eenhana,NA,-17.4667,16.3333,68.0,60,79,3.44,broken clouds
639,Gwanda,ZW,-20.9333,29.0,67.3,92,100,12.37,light rain
640,Mujiayingzi,CN,42.1167,118.7833,9.59,80,0,8.46,clear sky
641,Sungairaya,ID,0.7,108.9,85.42,66,95,8.32,heavy intensity rain
642,Dedougou,BF,12.4667,-3.4667,63.95,23,35,5.28,scattered clouds
643,Nakhon Thai,TH,17.1006,100.8374,90.0,37,20,3.44,few clouds
644,Karakulino,RU,56.012,53.7067,20.48,98,100,9.62,snow
645,Arys,KZ,42.4252,68.795,50.0,62,99,6.76,overcast clouds
646,Surt,LY,31.2089,16.5887,56.48,48,8,10.22,clear sky
647,Concepcion,CL,-36.827,-73.0498,57.2,94,0,6.91,clear sky
648,Shache,CN,38.4167,77.2406,37.45,60,89,3.31,overcast clouds
649,Owatonna,US,44.0839,-93.226,21.2,93,90,1.05,overcast clouds
650,Wakkanai,JP,45.4094,141.6739,19.4,93,90,26.46,snow
651,Tevaitoa,PF,-16.7833,-151.5,81.66,74,4,13.85,clear sky
652,Kunming,CN,25.0389,102.7183,66.0,33,20,15.66,few clouds
653,Udachnyy,RU,66.4167,112.4,-35.86,80,100,13.04,overcast clouds
654,Bakel,SN,14.905,-12.4568,69.15,19,69,8.52,broken clouds
655,Muisne,EC,0.6,-80.0333,77.02,86,93,2.26,light rain
656,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,72.0,97,33,5.64,scattered clouds
657,Meyzieu,FR,45.7667,5.0,48.2,93,75,3.44,broken clouds
658,Mosalsk,RU,54.4881,34.9817,6.94,95,75,0.29,broken clouds
659,Barentu,ER,15.1139,37.5928,68.59,67,0,2.13,clear sky
660,Upata,VE,8.0086,-62.3989,75.0,89,94,3.0,overcast clouds
661,Pushkinskiye Gory,RU,57.0209,28.9103,14.72,97,40,5.75,scattered clouds
662,Ayan,RU,56.45,138.1667,-26.91,70,100,13.51,overcast clouds
663,Sirari,TZ,-1.2333,34.4333,60.89,68,61,8.7,broken clouds
664,Bom Jesus Do Itabapoana,BR,-21.1339,-41.6797,70.95,88,100,1.68,overcast clouds
665,Mana,GF,5.6592,-53.7767,76.46,86,99,11.16,overcast clouds
666,Bubaque,GW,11.2833,-15.8333,77.85,71,40,6.64,scattered clouds
667,Pontian Kecil,MY,1.4801,103.3899,87.8,66,40,10.36,scattered clouds
668,Alekseyevsk,RU,57.8406,108.3492,-24.11,81,78,4.36,broken clouds
669,Sarangani,PH,5.4033,125.4636,83.14,65,92,3.36,overcast clouds
670,Sharan,RU,54.8167,54.0,34.72,98,100,18.88,snow
671,Sao Sebastiao,BR,-23.76,-45.4097,76.08,78,87,4.27,overcast clouds
672,Charagua,BO,-19.8,-63.2167,70.0,96,100,3.36,overcast clouds
673,Cortez,US,37.3489,-108.5859,36.0,75,90,5.75,overcast clouds
674,Astana,KZ,51.1801,71.446,-0.4,85,20,4.47,few clouds
675,Libertador General San Martin,AR,-23.8064,-64.7876,68.0,99,81,1.99,broken clouds
676,Icod De Los Vinos,ES,28.3724,-16.7119,62.6,31,0,6.91,clear sky
677,Westport,US,41.1415,-73.3579,33.01,97,100,5.01,moderate rain
678,Fayaoue,NC,-20.65,166.5333,77.23,91,100,34.85,moderate rain
679,Grudziadz,PL,53.4841,18.7537,28.0,89,99,3.0,light snow
680,Pamfila,GR,39.1567,26.5217,57.2,82,40,8.05,scattered clouds
681,Florence,IT,43.7667,11.25,44.6,100,75,3.44,fog
682,Verkhovazhye,RU,60.7472,42.0465,17.37,96,100,8.52,overcast clouds
683,Monster,NL,52.0258,4.175,37.99,93,90,5.75,moderate rain
684,Praia Da Vitoria,PT,38.7333,-27.0667,59.0,72,20,18.54,few clouds
685,Mohanur,IN,11.0833,78.1667,78.8,73,20,12.66,mist
686,Kununurra,AU,-15.7667,128.7333,84.2,84,75,16.11,broken clouds
687,Narrabri,AU,-30.3167,149.7833,82.4,42,35,4.61,scattered clouds
688,Wufeng,CN,27.45,104.8333,40.37,76,96,4.14,overcast clouds
689,Bintulu,MY,3.1667,113.0333,84.2,84,75,4.61,broken clouds
690,Nhulunbuy,AU,-12.2333,136.7667,87.8,70,40,9.22,scattered clouds
691,Nizwa,OM,22.9333,57.5333,71.62,22,0,1.9,clear sky
